,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,unit,indic,s_adj,geo,Frequency,Unit of measure,Indicator,Seasonal adjustment,Geopolitical entity (reporting),nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2)
3131,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-04,2021-04-01,108.4,108.4,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3132,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-05,2021-05-01,108.7,108.7,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3133,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-06,2021-06-01,109.1,109.1,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3134,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-07,2021-07-01,109.7,109.7,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3135,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-08,2021-08-01,109.8,109.8,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3136,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-09,2021-09-01,110.1,110.1,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3137,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-10,2021-10-01,110.7,110.7,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3138,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-11,2021-11-01,111.0,111.0,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3139,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2021-12,2021-12-01,111.3,111.3,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3140,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-01,2022-01-01,112.3,112.3,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3141,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-02,2022-02-01,113.3,113.3,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3142,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-03,2022-03-01,116.1,116.1,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3143,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-04,2022-04-01,116.9,116.9,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3144,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-05,2022-05-01,118.2,118.2,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3145,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-06,2022-06-01,118.1,118.1,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3146,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-07,2022-07-01,119.0,119.0,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3147,monthly,Eurostat,ei_cphi_m,Harmonised index of consumer prices - monthly data,M.NSA.HICP2015.CP-HI00.DE,"Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Harmonized consumer price index, 2015=100 – HICP - All items (HICP=Harmonized Index of Consumer Prices) – Germany (until 1990 former territory of the FRG)",2022-08,2022-08-01,119.5,119.5,M,HICP2015,CP-HI00,NSA,DE,Monthly,"Harmonized consumer price index, 2015=100",HICP - All items (HICP=Harmonized Index of Consumer Prices),Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3148,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-01,2008-01-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3149,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-02,2008-02-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3150,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-03,2008-03-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3151,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-04,2008-04-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3152,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-05,2008-05-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3153,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-06,2008-06-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3154,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-07,2008-07-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3155,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-08,2008-08-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3156,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-09,2008-09-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3157,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-10,2008-10-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3158,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-11,2008-11-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3159,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2008-12,2008-12-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3160,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-01,2009-01-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3161,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-02,2009-02-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3162,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-03,2009-03-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3163,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-04,2009-04-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3164,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-05,2009-05-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3165,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-06,2009-06-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3166,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-07,2009-07-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3167,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-08,2009-08-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3168,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-09,2009-09-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3169,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-10,2009-10-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3170,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-11,2009-11-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3171,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2009-12,2009-12-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3172,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-01,2010-01-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3173,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-02,2010-02-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3174,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-03,2010-03-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3175,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-04,2010-04-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3176,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-05,2010-05-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3177,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-06,2010-06-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3178,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-07,2010-07-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3179,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-08,2010-08-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3180,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-09,2010-09-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3181,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-10,2010-10-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3182,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-11,2010-11-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
3183,monthly,Eurostat,ei_isen_m,Energy - monthly data,M.NSA.IS-CEL-GWH.DE,Monthly – Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data) – Consumption of electricity - GWh – Germany (until 1990 former territory of the FRG),2010-12,2010-12-01,0.0,0.0,M,,IS-CEL-GWH,NSA,DE,Monthly,,Consumption of electricity - GWh,Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data),Germany (until 1990 former territory of the FRG),,
